,Name,Date,Developer,Publisher,Genre,Price,Langs,DLC,Mature,Single,Score
10860,The Withering,"18 Dec, 2015",CM Softworks,CM Softworks,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",36.95,['English'],0,0,1.0,0.5176160117888654
10861,METAL SLUG XX,"31 Jan, 2019",SNK CORPORATION,SNK CORPORATION,['Action'],73.95,"['English', 'French', 'Italian', 'German', 'Spanish - Spain']",0,0,1.0,0.5034347216730886
10862,SpellForce 2 - Demons of the Past,"16 Jan, 2014",THQ Nordic,THQ Nordic,"['RPG', 'Strategy']",73.95,"['English', 'German']",1,0,1.0,0.492481353361915
10863,Guilty Gear Isuka,"20 Jun, 2006",Arc System Works,Arc System Works,['Action'],36.95,['English'],0,0,1.0,0.5087238686390738
10864,Garshasp: The Monster Slayer,"9 May, 2011",Dead Mage,Digital Dragon,"['Action', 'Indie']",18.5,"['English', 'German', 'Polish', 'Russian']",0,0,1.0,0.48360196623493223
10865,EVEREST VR™,"2 Aug, 2016",Sólfar Studios,Sólfar Studios,['Simulation'],36.95,['English'],0,0,1.0,0.5040153818396447
10866,VEGAS Movie Studio 17 Steam Edition,"18 May, 2020",MAGIX Software GmbH,MAGIX Software GmbH,"['Audio Production', 'Video Production']",149.95,"['English', 'French', 'German', 'Spanish - Spain', 'Polish']",0,0,,0.5049745263662615
10867,YUME 2 : Sleepless Night,"25 Jul, 2021",YUME,Lovely Games,"['Action', 'Adventure', 'Casual']",14.5,"['English', 'Simplified Chinese', 'Russian', 'Japanese', 'Traditional Chinese', 'Korean']",1,1,1.0,0.499604441260022
10868,OVERPASS™,"16 Mar, 2021",Zordix Racing,Nacon,"['Racing', 'Simulation', 'Sports']",110.95,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",1,0,1.0,0.4399763203219752
10869,Murder Mystery Machine,"25 Aug, 2021",Blazing Griffin,Microids,"['Adventure', 'Indie', 'Strategy']",73.95,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Dutch', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Traditional Chinese', 'Turkish', 'Simplified Chinese']",0,1,1.0,0.5242823151423737
10870,Raiden Legacy - Steam Edition,"10 Dec, 2015",Dotemu,Dotemu,['Action'],36.95,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese', 'Russian']",0,0,1.0,0.5313170418265949
10871,Mystic Saga,"27 Jan, 2016",FIVE-BN GAMES,8Floor,"['Adventure', 'Casual']",18.5,"['English', 'Russian']",0,0,1.0,0.573419111498062
10872,Ski Jumping Pro VR,"6 Dec, 2019",Yippee Entertainment,Kalypso Media Digital,"['Simulation', 'Sports']",73.95,"['English', 'French', 'Italian', 'German', 'Japanese', 'Polish', 'Russian']",0,0,1.0,0.5432601525339883
10873,Yuoni,"18 Aug, 2021",Tricore Inc.,Chorus Worldwide Games,"['Action', 'Adventure', 'Indie']",79.95,"['English', 'Japanese', 'French', 'German', 'Spanish - Spain', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",0,0,1.0,0.5721002542233138
10874,The Five Cores Remastered,"30 Jul, 2019",Matthieu Gouby,Matthieu Gouby,"['Adventure', 'Indie']",62.95,"['English', 'French']",0,0,1.0,0.5653165079844484
10875,Isles of Pangaea,"19 Sep, 2020",Exhibyte,Exhibyte,"['Action', 'Indie', 'Simulation', 'Early Access']",18.5,['English'],0,0,1.0,0.5
10876,Darkness Ahead,"2 Nov, 2016",Useless Machines,SA Industry,"['Adventure', 'Indie']",10.95,['English'],0,0,1.0,0.535180935490557
10877,Tomb Joe,"23 Apr, 2017",Amaterasu Software,Amaterasu Software,"['Action', 'Adventure', 'Casual', 'Indie']",3.5,['English'],0,0,1.0,0.43194931360432126
10878,1912 Titanic Mystery,"17 Jul, 2019",Mad Data,HH-Games,['Casual'],15.0,['English'],0,0,1.0,0.510446878008349
10879,Romance of the Three Kingdoms Ⅵ with Power Up Kit / 三國志VI with パワーアップキット,"27 Jun, 2017","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",['Strategy'],73.95,"['English', 'Japanese']",0,0,1.0,0.5
10880,Finnish Roller,"31 Jan, 2017",Tero Lunkka,Tero Lunkka,"['Action', 'Adventure', 'Casual', 'Indie']",3.5,['English'],0,0,1.0,0.39015151515151514
10881,Nancy Drew®: The Shattered Medallion,"20 May, 2014",HeR Interactive,HeR Interactive,['Adventure'],73.95,['English'],1,0,1.0,0.47529037399946383
10882,Shuttle Commander,"30 Nov, 2020",Immersive VR Education,Immersive VR Education,['Simulation'],92.95,['English'],0,0,1.0,0.4686593659749529
10883,Date Write,"1 Feb, 2019",Mustafa Kosdak,Mustafa Kosdak,"['Action', 'Adventure', 'Indie', 'Early Access']",10.95,"['English', 'Turkish']",0,0,1.0,0.5156358854607643
10884,Let's Sing,"13 Feb, 2014",Voxler Games,Ravenscourt,"['Casual', 'Indie']",55.95,"['English', 'German', 'French', 'Italian', 'Spanish - Spain', 'Danish', 'Dutch', 'Finnish', 'Norwegian', 'Polish', 'Portuguese', 'Portuguese - Brazil', 'Swedish']",0,0,1.0,0.4946079458096063
10885,Fighters Unleashed,"27 Dec, 2016",Volens Nolens Games,Volens Nolens Games,"['Action', 'Adventure', 'Indie']",3.5,"['English', 'Spanish - Spain']",0,0,1.0,0.44596619465679865
10886,Everyday Baseball VR,"11 Sep, 2018",WISECAT,WISECAT,"['RPG', 'Simulation', 'Sports']",55.95,"['English', 'Korean']",0,0,1.0,0.5239410294796152
10887,Police Quest: SWAT,"30 Sep, 1995",Yosemite Entertainment,Activision,"['Action', 'Simulation', 'Strategy']",21.03,['English'],0,0,1.0,0.5
10888,Galactic Crew II,"6 May, 2021",Benjamin Rommel Games,Benjamin Rommel Games,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']",51.95,"['English', 'French', 'German', 'Spanish - Spain', 'Russian']",0,0,1.0,0.4855799491553372
10889,Hover Skate VR,"17 Mar, 2017",Hyper Light Studios,Hyper Light Studios,"['Indie', 'Simulation', 'Sports', 'Early Access']",,['English'],0,0,1.0,0.48955312199165096
10890,Please close the doors,"29 Jan, 2018",Koyotis Studio,КиКо,['Indie'],18.5,"['English', 'Russian']",1,0,1.0,0.5087793465381828
10891,Poker Superstars II,"1 Mar, 2006",Funkitron,Funkitron,"['Casual', 'Strategy', 'Indie']",,['English'],0,0,1.0,0.5
10892,Skat 3D Premium,"29 May, 2019",BufoProject,BufoProject,"['Casual', 'Indie', 'Simulation', 'Strategy']",55.95,"['English', 'German']",0,0,1.0,0.5
10893,Ragdoll Party Online,"3 Aug, 2021",Funspot Games,Funspot Games,"['Action', 'Indie', 'Simulation']",18.5,['English'],0,0,1.0,0.6034215679378806
10894,Star Control III,"31 Aug, 1996",Legend Entertainment,Stardock Entertainment,"['Action', 'Adventure', 'Indie', 'Strategy']",14.5,['English'],0,0,1.0,0.5144200508446628
10895,Whitehaven,"18 Oct, 2021",Somnambulist Games,Somnambulist Games,['Adventure'],36.95,"['English', 'Spanish - Spain']",0,1,1.0,0.548401520587221
10896,DawnWander,"22 Jun, 2021",DarkTree Development,DarkTree Development,"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']",36.95,['English'],0,1,1.0,0.5
10897,The Thing: Tower Defense,"11 Nov, 2016",booblyc,Booblyc OU,"['Action', 'Indie', 'Strategy']",18.5,['English'],0,0,1.0,0.5168258295164699
10898,Putt-Putt®: Pep's Birthday Surprise,"15 Aug, 2003",Humongous Entertainment,Humongous Entertainment,"['Adventure', 'Casual']",25.95,"['English', 'Dutch']",0,0,1.0,0.5529746542471051
10899,Dangerous Relationship,"23 Aug, 2016",Dogenzaka Lab,Dogenzaka Lab,['Adventure'],58.95,"['English', 'Japanese', 'Simplified Chinese']",0,0,1.0,0.5156883371905299
10900,Billiards,"9 Sep, 2008",baKno Games,baKno Games,"['Casual', 'Indie', 'Simulation', 'Sports']",18.5,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Japanese', 'Korean', 'Portuguese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']",0,0,1.0,0.5133877708367184
10901,People,"7 Mar, 2020",Revmatek,Revmatek,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",18.5,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Dutch', 'Japanese', 'Polish', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Turkish', 'Korean', 'Portuguese - Brazil']",0,0,1.0,0.5
10902,INSECT HAZARD,"2 Nov, 2018",Pinkbanana Soft,H-GAME,['Action'],21.95,"['English', 'Japanese']",0,1,1.0,0.5297307919321415
10903,卡牌冒险者,"21 May, 2021",Lurong Games,Lurong Games,"['Adventure', 'Indie', 'RPG', 'Strategy']",18.5,"['English', 'Simplified Chinese']",0,0,1.0,0.5
10904,Mine the Gold,"10 Apr, 2019",A Nostru,A Nostru,"['Adventure', 'Casual', 'Indie', 'Simulation', 'Sports']",3.5,['English'],0,0,,0.4865894306380743
10905,Power Washer Hero,"21 Apr, 2021",Georges Games,Georges Games,"['Casual', 'Indie']",10.95,['English'],0,0,1.0,0.5
10906,Beyond Power VR,"30 Sep, 2016",Unparalleled Games,Unparalleled Games,"['Action', 'Indie']",,['English'],0,0,0.0,0.5
10907,Table Football Pro,"22 May, 2017",Ticklersoft,Ticklersoft,"['Sports', 'Early Access']",7.25,"['English', 'French', 'Czech']",0,0,1.0,0.5258553919844702
10908,My Dream Girls,"26 Sep, 2021",YS,Dream Comic,"['Casual', 'Indie', 'Racing', 'Strategy']",3.5,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'Portuguese', 'Portuguese - Brazil', 'Spanish - Latin America', 'Korean', 'Polish']",0,1,1.0,0.5
10909,XIII Century – Gold Edition,"28 Aug, 2009",Unicorn Games Studio,1C Entertainment,['Strategy'],18.5,"['English', 'Russian', 'Spanish - Spain', 'Italian']",0,0,1.0,0.5310369093031755
10910,Ultimo Reino 2,"13 Apr, 2020",ultimoreino,ultimoreino,"['Adventure', 'Casual', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']",18.5,"['English', 'Spanish - Spain']",0,0,0.0,0.5110481921957729
10911,Forex Trading Master: Simulator,"10 Dec, 2018",Linkflag,Linkflag,"['Casual', 'Indie', 'Massively Multiplayer', 'Simulation', 'Strategy']",7.25,"['English', 'Simplified Chinese']",0,0,1.0,0.5094282655604457
10912,Break_In,"29 Apr, 2015",Craig Gibbs,Craig Gibbs,"['Action', 'Massively Multiplayer', 'Strategy', 'Early Access']",36.95,['English'],0,0,0.0,0.5298349255529233
10913,Hot Mars 69,"12 Mar, 2018","Nikita ""Ghost_RUS""",Ghost_RUS Games,"['Action', 'Adventure', 'Indie']",3.5,['English'],0,0,1.0,0.44240506435668353
10914,Muscle Car Robot,"1 May, 2019",A Nostru,A Nostru,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Sports']",3.5,['English'],0,0,1.0,0.5258553919844702
10915,Odd||Even,"6 Apr, 2016",kylix studio,kylix studio,"['Casual', 'Indie', 'Strategy']",73.95,['English'],0,0,1.0,0.5424393019761757
10916,Rift's Cave,"9 Sep, 2021",Volens Nolens Games,Volens Nolens Games,"['Adventure', 'Indie']",3.5,['English'],0,0,1.0,0.5118315059179044
10917,The Sheltered,"16 Apr, 2015",Benjamin Famiglietti,Puppet Arcade,"['Action', 'Adventure', 'Indie']",,['English'],0,0,1.0,0.5
10918,Suicide Adventures,"22 Sep, 2017",Idea Cabin,Idea Cabin,"['Adventure', 'Casual', 'Indie']",7.25,['English'],0,1,1.0,0.49318030195293494
10919,Beachhead: DESERT WAR,"25 Sep, 2003",Digital Fusion Inc.,Digital Fusion Inc.,"['Action', 'Casual']",,['English'],0,0,1.0,0.5124996664953481
10920,Mushroom Men: Truffle Trouble,"10 Mar, 2015",Red Fly Studio,Red Fly Studio,"['Action', 'Indie']",,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese']",0,0,1.0,0.5741288780016085
10921,Witanlore: Dreamtime,"24 Jan, 2017",Druid Gameworks Studio LLC,Druid Gameworks Studio LLC,"['Adventure', 'Indie', 'RPG', 'Early Access']",3.5,['English'],0,0,1.0,0.5268367196198519
10922,The Elder Scrolls Online - Blackwood,"1 Jun, 2021",Zenimax Online Studios,Bethesda Softworks,"['Massively Multiplayer', 'RPG']",159.0,"['English', 'French', 'German', 'Russian']",1,1,0.0,0.4989773635815044
10923,The Elder Scrolls Online - Blackwood,"1 Jun, 2021",Zenimax Online Studios,Bethesda Softworks,"['Massively Multiplayer', 'RPG']",159.0,"['English', 'French', 'German', 'Russian']",1,1,0.0,0.4989773635815044
10924,The Elder Scrolls Online - Blackwood,"1 Jun, 2021",Zenimax Online Studios,Bethesda Softworks,"['Massively Multiplayer', 'RPG']",159.0,"['English', 'French', 'German', 'Russian']",1,1,0.0,0.4989773635815044
10925,The Elder Scrolls Online - Blackwood,"1 Jun, 2021",Zenimax Online Studios,Bethesda Softworks,"['Massively Multiplayer', 'RPG']",159.0,"['English', 'French', 'German', 'Russian']",1,1,0.0,0.4989773635815044
10926,Alien Shooter 2 - The Legend,"22 Jan, 2020",Sigma Team Inc.,Sigma Team Inc.,"['Action', 'Indie', 'RPG']",55.95,"['English', 'Russian', 'Simplified Chinese']",0,1,1.0,0.5086430473588707
10927,Evil Inside,"25 Mar, 2021",JanduSoft,JanduSoft,"['Adventure', 'Indie']",47.95,"['English', 'Spanish - Spain', 'French', 'German', 'Russian', 'Swedish', 'Dutch', 'Portuguese', 'Portuguese - Brazil', 'Simplified Chinese', 'Japanese', 'Spanish - Latin America', 'Traditional Chinese', 'Turkish']",1,0,1.0,0.4874573137102072
10928,Purple Heart,"27 Nov, 2017",Artalasky,Artalasky,"['Adventure', 'Indie']",73.95,"['English', 'Simplified Chinese', 'Russian', 'German']",0,0,1.0,0.5434795188066097
10929,汽车帝国,"13 Aug, 2021",Shanghai huan zhen Info Tech Ltd,Shanghai huan zhen Info Tech Ltd,"['Indie', 'Simulation', 'Strategy', 'Early Access']",36.95,"['English', 'Simplified Chinese', 'Traditional Chinese']",0,0,1.0,0.5458882050417305
10930,Cosmonautica,"31 Jul, 2015",Chasing Carrots,Chasing Carrots,"['Adventure', 'Indie', 'Simulation', 'Strategy']",36.95,"['English', 'French', 'German', 'Spanish - Spain', 'Russian']",1,0,1.0,0.490059568098005
10931,Unlucky Seven,"30 Aug, 2019",Puzzling Dream,Ultimate Games S.A.,"['Action', 'Adventure', 'Indie', 'Early Access']",29.5,"['English', 'French', 'Italian', 'German', 'Polish', 'Russian', 'Turkish']",0,1,1.0,0.5032570554654717
10932,The Tomorrow War,"4 May, 2009",CrioLand,1C Entertainment,"['Action', 'Adventure', 'Simulation']",10.95,"['English', 'Russian']",0,0,1.0,0.48820670181763764
10933,Northern Lights,"18 Feb, 2019",DimleTeam,DimleTeam,"['Action', 'Adventure', 'Indie']",7.25,"['English', 'Russian']",0,0,1.0,0.4939962438507554
10934,100 hidden cups,"15 Sep, 2021",Anatoliy Loginovskikh,Anatoliy Loginovskikh,"['Adventure', 'Casual', 'Indie']",3.5,['English'],0,0,1.0,0.5058303847887369
10935,Elven Love,"16 Mar, 2018",Red Vibe Studio,Red Vibe Studio,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",55.95,['English'],0,0,1.0,0.5153360331001674
10936,Crafting Dead,"18 Aug, 2017",Ferullo Gaming,Ferullo Gaming,"['Action', 'Adventure', 'Indie', 'Early Access']",18.5,['English'],0,0,1.0,0.5193920618427278
10937,Gabe Newell Simulator,"13 Oct, 2015",Antonio Renna,Antonio Renna,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",10.0,['English'],1,1,1.0,0.4951017870067342
10938,Valnir Rok Survival RPG,"26 Sep, 2017",encurio,encurio,"['Action', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",36.95,"['English', 'German', 'Portuguese', 'Russian', 'Simplified Chinese', 'Spanish - Spain']",0,1,0.0,0.49326831437547386
10939,Agony,"29 May, 2018",Madmind Studio,Madmind Studio,"['Action', 'Adventure', 'Indie']",55.95,"['English', 'French', 'German', 'Polish', 'Italian', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese', 'Russian', 'Simplified Chinese', 'Turkish']",1,1,1.0,0.48740817012754045
10940,Jagged Alliance: Rage!,"6 Dec, 2018",Cliffhanger Productions,HandyGames,"['Adventure', 'RPG', 'Simulation', 'Strategy']",73.95,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Simplified Chinese', 'Japanese', 'Korean', 'Polish', 'Russian']",0,1,1.0,0.5125905432396163
10941,DYNASTY WARRIORS 9 Empires,"22 Dec, 2021","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","['Action', 'Simulation', 'Strategy']",224.95,"['English', 'Simplified Chinese', 'Traditional Chinese', 'Japanese', 'Korean']",1,0,1.0,0.4901074516293363
10942,DYNASTY WARRIORS 9 Empires,"22 Dec, 2021","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","['Action', 'Simulation', 'Strategy']",224.95,"['English', 'Simplified Chinese', 'Traditional Chinese', 'Japanese', 'Korean']",1,0,1.0,0.4901074516293363
10943,Combat Air Patrol 2: Military Flight Simulator,"6 Jun, 2016",Sim155 Limited,Sim155 Limited,"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy', 'Early Access']",110.95,['English'],0,0,1.0,0.5029172325240739
10944,Carrier Command: Gaea Mission,"28 Sep, 2012",Bohemia Interactive,Bohemia Interactive,"['Action', 'Strategy']",99.95,"['English', 'German', 'French', 'Italian', 'Spanish - Spain', 'Russian', 'Polish']",0,0,1.0,0.462685598537322
10945,Painkiller Redemption,"25 Feb, 2011",Eggtooth Team,Prime Matter,['Action'],18.5,"['English', 'German']",0,0,1.0,0.4837923407663172
10946,Mod and Play,"20 Apr, 2020",bucikpro,bucikpro,"['Indie', 'Massively Multiplayer']",10.95,['English'],0,0,0.0,0.47516545304615776
10947,Battle Ranch: Pigs vs Plants,"2 Feb, 2015",Playboom,Senpai Studios,"['Casual', 'Indie', 'Strategy']",7.25,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Dutch', 'Russian']",0,0,1.0,0.4972703309473965
10948,Rento Fortune: Online Dice Board Game (大富翁),"14 Jul, 2017",LAN - GAMES LTD,LAN - GAMES LTD,"['Casual', 'Indie', 'Massively Multiplayer', 'Strategy']",18.5,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Bulgarian', 'Czech', 'Russian', 'Simplified Chinese', 'Japanese', 'Polish', 'Portuguese', 'Turkish']",1,0,1.0,0.4966474449452117
10949,Gear.Club Unlimited 2 - Ultimate Edition,"7 Dec, 2021",Eden Games,Microids,['Racing'],131.95,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Traditional Chinese', 'Dutch', 'Portuguese', 'Russian', 'Japanese', 'Korean']",0,0,1.0,0.48827302150314766
10950,Gods Will Fall,"29 Jan, 2021",Clever Beans,Deep Silver,['Action'],92.95,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",1,0,1.0,0.5662829628380551
10951,Silent Depth 3D Submarine Simulation,"20 Aug, 2018",Codeknitters,Codeknitters,"['Indie', 'Simulation', 'Strategy']",36.95,['English'],0,0,1.0,0.5076018352610538
10952,Hinterhalt,"28 Feb, 2018",FelGC.GamesDevelopment,FelGC.GamesDevelopment,"['Action', 'Indie', 'Strategy']",7.25,['English'],0,0,1.0,0.5
10953,X-17,"1 Mar, 2016",Panzer Gaming Studios,Panzer Gaming Studios,"['Action', 'Indie']",3.5,['English'],0,0,1.0,0.49318030195293494
10954,Spaceguy,"15 Feb, 2018",Light Soft,Droid Riot,"['Action', 'Indie']",3.5,['English'],0,0,1.0,0.48280705347806896
10955,Equalizer,"11 Aug, 2017",Sergey Shushunov,SA Industry,"['Action', 'Adventure', 'Casual', 'Indie', 'Sports']",66.95,"['English', 'Russian']",0,0,1.0,0.4947705542698234
10956,Ballance: The Return,"16 Dec, 2019","Happy Happy Technology Chengdu Co., Ltd.","Happy Happy Technology Chengdu Co., Ltd.",['Casual'],10.95,"['English', 'Simplified Chinese']",0,0,1.0,0.4796576646401323
10957,Scapeland,"31 Mar, 2016",3100 games,3100 games,"['Action', 'Adventure', 'Casual', 'Indie']",14.5,['English'],0,0,1.0,0.5558894062655999
10958,Corrupt - Political Simulator,"15 Sep, 2017",Atomic Fabrik,Atomic Fabrik,"['Adventure', 'Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",3.5,['English'],0,0,1.0,0.5309409009738678
10959,Ship Simulator: Maritime Search and Rescue,"1 Jul, 2014",Reality Twist GmbH,rondomedia GmbH,"['Action', 'Simulation']",43.95,"['English', 'French', 'German', 'Spanish - Spain']",0,0,1.0,0.5632128478880278
10960,Unlasting Horror,"4 Feb, 2021",Matt Sowards,Ravesta Games,"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy', 'Early Access']",29.5,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Greek', 'Hungarian', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese', 'Portuguese - Brazil', 'Romanian', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Swedish', 'Thai', 'Traditional Chinese', 'Turkish', 'Ukrainian', 'Vietnamese']",0,1,1.0,0.595348521492635
10961,Grandpa,"28 Sep, 2018",Pudding,Cheesecake,['Indie'],14.5,['English'],0,0,1.0,0.44675508571269246
10962,Music Wars Empire,"1 Jun, 2016",Antuan Johnson,Music Wars,"['Indie', 'Simulation', 'Strategy']",55.95,['English'],1,0,1.0,0.4846639668998326
10963,Hollow's Land,"23 Dec, 2014",Relax Minimalism,Relax Minimalism,"['Action', 'RPG', 'Early Access']",3.5,['English'],0,0,1.0,0.5
10964,Mountain Trap: The Manor of Memories,"13 Dec, 2016",Color Brush Studio,RunServer,"['Casual', 'Indie']",25.95,"['English', 'French', 'German', 'Russian']",0,0,1.0,0.510594930849421
10965,Social Justice Warriors,"12 May, 2014",Nonadecimal Creative,Nonadecimal Creative,"['Casual', 'Indie', 'RPG', 'Simulation']",29.5,['English'],0,0,1.0,0.5
